image_name,image_idx,categories,attributes
D:/fivekdataset_big/input/train/a0408-Ja_Pe-95.tif,407,bookstore#archive#storage_room#phone_booth#bank_vaul,enclosed area#no horizon#man-made#indoor lighting#wood#paper#cluttered space#working#glass#readin
D:/fivekdataset_big/input/train/a0409-_MG_0111.tif,408,basement#home_theater#jail_cell#server_room#dorm_roo,enclosed area#no horizon#man-made#indoor lighting#wood#reading#carpet#glass#working#vertical component
D:/fivekdataset_big/input/train/a0410-jmac_DSC2754.tif,409,embassy#jail_cell#plaza#hospital#office_buildin,man-made#no horizon#open area#vertical components#natural light#horizontal components#indoor lighting#brick#enclosed area#glas
D:/fivekdataset_big/input/train/a0411-07-11-21-at-13h12m13s-_MG_5935.tif,410,balcony/interior#rope_bridge#jail_cell#cliff#staircas,natural light#man-made#open area#no horizon#railing#climbing#rugged scene#far-away horizon#rock#tourin
D:/fivekdataset_big/input/train/a0412-_DGW6297.tif,411,catacomb#underwater/ocean_deep#aquarium#tree_farm#forest/broadlea,no horizon#natural#enclosed area#natural light#open area#rugged scene#dirty#dirt#vegetation#foliag
D:/fivekdataset_big/input/train/a0413-MB_20050123_033.tif,412,igloo#crevasse#ice_skating_rink/outdoor#ski_slope#arena/hocke,no horizon#cold#natural light#man-made#cloth#open area#snow#dry#ice#enclosed are
D:/fivekdataset_big/input/train/a0414-IMG_7164.tif,413,wind_farm#bridge#pier#boat_deck#harbo,natural light#open area#man-made#boating#far-away horizon#swimming#sunny#still water#clouds#mois
D:/fivekdataset_big/input/train/a0415-IMG_0120.tif,414,legislative_chamber#ballroom#church/indoor#hangar/outdoor#booth/indoo,man-made#natural light#open area#cloth#no horizon#congregating#vertical components#sunny#metal#enclosed are
D:/fivekdataset_big/input/train/a0416-IMG_2389.tif,415,jail_cell#bank_vault#ball_pit#playground#server_roo,no horizon#enclosed area#man-made#vertical components#plastic#metal#dry#indoor lighting#cloth#matt
D:/fivekdataset_big/input/train/a0417-IMG_3345.tif,416,botanical_garden#rainforest#florist_shop/indoor#aquarium#orchar,no horizon#vegetation#foliage#leaves#natural#natural light#trees#grass#open area#shrubber
D:/fivekdataset_big/input/train/a0418-07-11-19-at-13h26m20s-_MG_5018.tif,417,canal/urban#moat/water#lock_chamber#canal/natural#alle,natural light#man-made#open area#no horizon#boating#still water#moist#vertical components#brick#age
D:/fivekdataset_big/input/train/a0419-DSC_0008.tif,418,wind_farm#industrial_area#cemetery#sky#villag,open area#natural light#far-away horizon#man-made#clouds#natural#vertical components#ocean#aged#boatin
D:/fivekdataset_big/input/train/a0420-KE_-1536.tif,419,sky#volcano#ocean#ice_floe#ice_shel,open area#far-away horizon#natural#natural light#clouds#ocean#boating#swimming#surf#divin
D:/fivekdataset_big/input/train/a0421-_DGW6279.tif,420,kennel/outdoor#bullring#veterinarians_office#pet_shop#iglo,no horizon#man-made#natural light#open area#metal#dry#enclosed area#competing#dirty#sport
D:/fivekdataset_big/input/train/a0422-054hunwed.tif,421,elevator_lobby#elevator/door#ballroom#catacomb#basemen,no horizon#enclosed area#indoor lighting#man-made#cloth#wood#carpet#dry#socializing#gloss
D:/fivekdataset_big/input/train/a0423-07-06-02-at-07h35m36-s_MG_1355.tif,422,temple/asia#oast_house#pagoda#palace#mausoleu,man-made#open area#natural light#sunny#shingles#clouds#touring#vertical components#no horizon#dr
D:/fivekdataset_big/input/train/a0424-kme_009.tif,423,embassy#fire_escape#alley#boardwalk#courthous,man-made#no horizon#natural light#open area#trees#pavement#driving#asphalt#foliage#bikin
D:/fivekdataset_big/input/train/a0425-060818_145522__Z9B2601.tif,424,catacomb#field/wild#rice_paddy#watering_hole#tree_far,no horizon#natural#open area#natural light#grass#vegetation#camping#foliage#farming#tree
D:/fivekdataset_big/input/train/a0426-jmac_DSC4298.tif,425,alcove#burial_chamber#catacomb#medina#arc,man-made#no horizon#enclosed area#natural light#aged#vertical components#praying#symmetrical#brick#dr
D:/fivekdataset_big/input/train/a0427-051007_182146_GM6A8996.tif,426,ballroom#dressing_room#martial_arts_gym#beauty_salon#jail_cel,no horizon#enclosed area#cloth#man-made#indoor lighting#competing#sports#stressful#exercise#trainin
D:/fivekdataset_big/input/train/a0428-IMG_5032.tif,427,rainforest#orchard#botanical_garden#fishpond#vegetable_garde,no horizon#vegetation#foliage#natural#leaves#trees#enclosed area#shrubbery#farming#natural ligh
D:/fivekdataset_big/input/train/a0429-_78U7703.tif,428,attic#elevator_shaft#basement#jail_cell#burial_chambe,no horizon#man-made#enclosed area#metal#aged#wood#vertical components#using tools#railing#indoor lightin
D:/fivekdataset_big/input/train/a0430-kme_065.tif,429,tundra#beach#sky#snowfield#desert/san,open area#far-away horizon#natural light#natural#clouds#sunny#boating#ocean#dry#swimmin
D:/fivekdataset_big/input/train/a0431-_DSC9183.tif,430,basement#catacomb#stable#jail_cell#campsit,man-made#no horizon#natural light#enclosed area#open area#clouds#far-away horizon#dry#indoor lighting#rugged scen
D:/fivekdataset_big/input/train/a0432-IMG_4895.tif,431,orchard#sky#vineyard#tree_farm#forest/broadlea,natural light#open area#natural#foliage#no horizon#trees#man-made#vegetation#leaves#cloud
D:/fivekdataset_big/input/train/a0433-dgw_008.tif,432,airplane_cabin#beauty_salon#jail_cell#stage/indoor#elevator_shaf,no horizon#enclosed area#man-made#cloth#indoor lighting#working#stressful#scary#medical activity#pape
D:/fivekdataset_big/input/train/a0434-IMG_3559.tif,433,catacomb#badlands#archaelogical_excavation#grotto#trenc,rugged scene#no horizon#rock#natural#natural light#dry#dirt#open area#digging#climbin
D:/fivekdataset_big/input/train/a0435-IMG_0064.tif,434,kennel/outdoor#jail_cell#beauty_salon#airplane_cabin#gas_statio,no horizon#man-made#enclosed area#natural light#grass#open area#matte#vegetation#indoor lighting#asphal
D:/fivekdataset_big/input/train/a0436-IMG_2583.tif,435,beer_hall#wet_bar#bar#ice_cream_parlor#fastfood_restauran,enclosed area#no horizon#man-made#indoor lighting#glossy#metal#working#glass#waiting in line#socializin
D:/fivekdataset_big/input/train/a0437-jmacDSC_0011.tif,436,catacomb#sky#jail_cell#burial_chamber#volcan,no horizon#natural#open area#natural light#dry#aged#scary#man-made#dirt#roc
D:/fivekdataset_big/input/train/a0438-jn_20071005_0014.tif,437,jail_cell#catacomb#basement#burial_chamber#movie_theater/indoo,no horizon#enclosed area#man-made#indoor lighting#cloth#scary#aged#dry#stressful#socializin
D:/fivekdataset_big/input/train/a0439-tc_DSC1855.tif,438,sky#elevator_shaft#skyscraper#embassy#catacom,man-made#natural light#open area#no horizon#trees#clouds#foliage#natural#vertical components#leave
D:/fivekdataset_big/input/train/a0440-MB_070520_107.tif,439,playground#cemetery#beauty_salon#tree_farm#rainfores,natural light#open area#no horizon#trees#foliage#man-made#vegetation#leaves#grass#natura
D:/fivekdataset_big/input/train/a0441-jmac_MG_5386.tif,440,sky#volcano#desert/sand#desert_road#hayfiel,open area#natural light#clouds#natural#far-away horizon#vegetation#foliage#trees#leaves#man-mad
D:/fivekdataset_big/input/train/a0442-jmac_MG_1461.tif,441,oast_house#motel#sky#hangar/outdoor#embass,man-made#open area#natural light#clouds#sunny#far-away horizon#trees#no horizon#vertical components#dr
D:/fivekdataset_big/input/train/a0443-IMG_2907.tif,442,florist_shop/indoor#rainforest#botanical_garden#underwater/ocean_deep#field/wil,no horizon#natural#vegetation#enclosed area#natural light#leaves#foliage#shrubbery#man-made#soothin
D:/fivekdataset_big/input/train/a0444-kme_492.tif,443,jail_cell#patio#locker_room#bow_window/indoor#showe,no horizon#man-made#enclosed area#wood#reading#glass#indoor lighting#soothing#vertical components#gloss
D:/fivekdataset_big/input/train/a0445-jmac_DSC0657.tif,444,badlands#butte#desert/sand#volcano#mountai,open area#natural light#natural#far-away horizon#rugged scene#climbing#dry#clouds#sunny#dir
D:/fivekdataset_big/input/train/a0446-jn_20071027_StormClouds_0009.tif,445,sky#ocean#hayfield#volcano#forest/broadlea,open area#natural light#natural#far-away horizon#clouds#trees#vegetation#foliage#camping#boatin
D:/fivekdataset_big/input/train/a0447-Ja_Pe-49.tif,446,stage/outdoor#burial_chamber#mausoleum#raceway#hangar/outdoo,man-made#no horizon#natural light#open area#enclosed area#clouds#indoor lighting#competing#dry#asphal
D:/fivekdataset_big/input/train/a0448-IMG_3809.tif,447,sky#snowfield#ice_shelf#desert/sand#volcan,open area#clouds#natural light#natural#far-away horizon#dry#ocean#cold#rugged scene#sno
D:/fivekdataset_big/input/train/a0449-IMG_4461.tif,448,florist_shop/indoor#field/wild#fishpond#aquarium#botanical_garde,natural light#open area#no horizon#vegetation#natural#foliage#leaves#trees#grass#cloud
D:/fivekdataset_big/input/train/a0450-20061111_144844__E6B5666.tif,449,catacomb#jail_cell#kennel/outdoor#veterinarians_office#pet_sho,no horizon#enclosed area#natural light#natural#dry#dirt#dirty#rugged scene#man-made#clot
D:/fivekdataset_big/input/train/a0451-Ja_Pe-73.tif,450,dressing_room#beauty_salon#airplane_cabin#car_interior#elevator/doo,no horizon#enclosed area#cloth#man-made#indoor lighting#working#glossy#stressful#matte#plasti
D:/fivekdataset_big/input/train/a0452-IMG_1646.tif,451,embassy#courthouse#library/outdoor#campus#mausoleu,natural light#man-made#open area#grass#sunny#vertical components#vegetation#clouds#touring#no horizo
D:/fivekdataset_big/input/train/a0453-DSC_0025.tif,452,catacomb#burial_chamber#elevator_shaft#sky#da,no horizon#man-made#natural light#natural#enclosed area#vertical components#open area#rock#brick#age
D:/fivekdataset_big/input/train/a0454-08-05-25-at-12h33m47s-_MG_9489.tif,453,desert/sand#mountain#snowfield#valley#sk,open area#natural#natural light#far-away horizon#climbing#rugged scene#clouds#sunny#hiking#dr
D:/fivekdataset_big/input/train/a0455-_DSC4605.tif,454,alcove#catacomb#burial_chamber#doorway/outdoor#jail_cel,no horizon#man-made#enclosed area#aged#natural light#brick#dry#praying#vertical components#clot
D:/fivekdataset_big/input/train/a0456-kme_113.tif,455,sky#desert/sand#wave#ocean#beac,natural#open area#natural light#no horizon#far-away horizon#clouds#ocean#boating#moist#dr
D:/fivekdataset_big/input/train/a0457-NKIM_099.tif,456,mausoleum#synagogue/outdoor#embassy#church/outdoor#courthous,man-made#natural light#open area#no horizon#vertical components#clouds#praying#touring#aged#sunn
D:/fivekdataset_big/input/train/a0458-dvf_056.tif,457,beer_hall#pub/indoor#beauty_salon#coffee_shop#airplane_cabi,enclosed area#no horizon#indoor lighting#man-made#cloth#socializing#congregating#eating#working#stressfu
D:/fivekdataset_big/input/train/a0459-jmac_MG_0866.tif,458,rice_paddy#lagoon#beach#watering_hole#canal/natura,open area#natural light#natural#far-away horizon#no horizon#moist#boating#sunny#swimming#man-mad
D:/fivekdataset_big/input/train/a0460-IMG_5839.tif,459,lagoon#marsh#islet#sky#swam,open area#natural#natural light#no horizon#moist#boating#far-away horizon#still water#swimming#ocea
D:/fivekdataset_big/input/train/a0461-IMG_4232.tif,460,jail_cell#bank_vault#burial_chamber#science_museum#basemen,no horizon#enclosed area#man-made#indoor lighting#metal#working#glossy#matte#using tools#dr
D:/fivekdataset_big/input/train/a0462-jn_20080928_088.tif,461,catacomb#jail_cell#discotheque#basement#ballroo,no horizon#enclosed area#man-made#indoor lighting#cloth#socializing#congregating#stressful#scary#spectatin
D:/fivekdataset_big/input/train/a0463-jmac_DSC2316.tif,462,motel#beach_house#industrial_area#hangar/outdoor#embass,man-made#open area#natural light#sunny#no horizon#dry#driving#clouds#asphalt#vertical component
D:/fivekdataset_big/input/train/a0464-NKIM_130.tif,463,fountain#dam#waterfall#water_park#swimming_hol,open area#man-made#no horizon#natural light#moist#boating#swimming#still water#running water#vertical component
D:/fivekdataset_big/input/train/a0465-dvf_066.tif,464,jail_cell#veterinarians_office#dressing_room#elevator/door#beauty_salo,no horizon#enclosed area#man-made#cloth#working#indoor lighting#vertical components#stressful#medical activity#trainin
D:/fivekdataset_big/input/train/a0466-_DSC5415.tif,465,gas_station#server_room#ticket_booth#garage/indoor#loading_doc,man-made#no horizon#enclosed area#natural light#driving#asphalt#metal#matte#transporting#open are
D:/fivekdataset_big/input/train/a0467-IMG_4514.tif,466,orchard#rainforest#field/wild#forest/broadleaf#botanical_garde,no horizon#natural#vegetation#foliage#leaves#trees#natural light#shrubbery#open area#farmin
D:/fivekdataset_big/input/train/a0468-DSC_0100-2.tif,467,zen_garden#catacomb#beauty_salon#staircase#saun,no horizon#man-made#natural light#open area#trees#cloth#foliage#dry#leaves#enclosed are
D:/fivekdataset_big/input/train/a0469-NKIM_103.tif,468,street#embassy#crosswalk#campus#parking_lo,man-made#natural light#no horizon#open area#driving#asphalt#grass#cloth#pavement#bikin
D:/fivekdataset_big/input/train/a0470-_MG_7801.tif,469,catacomb#elevator_shaft#jail_cell#burial_chamber#corrido,no horizon#man-made#enclosed area#indoor lighting#vertical components#symmetrical#dry#glass#driving#gloss
D:/fivekdataset_big/input/train/a0471-IMG_2901.tif,470,desert/sand#aquarium#shower#berth#catacom,no horizon#natural#enclosed area#dry#cloth#sand#natural light#warm#indoor lighting#soothin
D:/fivekdataset_big/input/train/a0472-MB_040506_010.tif,471,beauty_salon#dressing_room#catacomb#veterinarians_office#jail_cel,no horizon#enclosed area#cloth#man-made#natural#indoor lighting#scary#working#stressful#natural ligh
D:/fivekdataset_big/input/train/a0473-LS051026_day_3_arrive08.tif,472,parking_lot#crosswalk#landing_deck#forest_road#parking_garage/indoo,no horizon#man-made#natural light#open area#trees#foliage#leaves#asphalt#driving#vegetatio
D:/fivekdataset_big/input/train/a0474-IMG_0036.tif,473,jail_cell#burial_chamber#stable#natural_history_museum#kennel/outdoo,no horizon#man-made#enclosed area#vertical components#cloth#indoor lighting#praying#scary#aged#semi-enclosed are
D:/fivekdataset_big/input/train/a0475-MB_20030906_026.tif,474,jail_cell#porch#hospital_room#dorm_room#pati,no horizon#man-made#cloth#natural light#enclosed area#foliage#open area#trees#socializing#soothin
D:/fivekdataset_big/input/train/a0476-_DSC6400.tif,475,rainforest#catacomb#rice_paddy#forest/broadleaf#vegetable_garde,no horizon#natural#vegetation#natural light#foliage#leaves#hiking#open area#shrubbery#rugged scen
D:/fivekdataset_big/input/train/a0477-jn_2007_05_05__239.tif,476,jail_cell#elevator_shaft#alley#lock_chamber#canal/urba,no horizon#man-made#enclosed area#natural light#aged#metal#indoor lighting#vertical components#open area#rust
D:/fivekdataset_big/input/train/a0478-dgw_014.tif,477,nursery#ball_pit#playroom#jail_cell#sandbo,no horizon#enclosed area#man-made#cloth#plastic#socializing#indoor lighting#wood#cluttered space#eatin
D:/fivekdataset_big/input/train/a0479-WP_CRW_7999.tif,478,forest/broadleaf#catacomb#pond#tree_farm#lake/natura,no horizon#natural#vegetation#natural light#open area#foliage#grass#leaves#camping#tree
D:/fivekdataset_big/input/train/a0480-jmac_MG_0549.tif,479,cottage#chalet#hunting_lodge/outdoor#oast_house#ski_resor,natural light#open area#man-made#trees#foliage#leaves#vegetation#shingles#no horizon#sunn
D:/fivekdataset_big/input/train/a0481-050701_141420__MG_3396.tif,480,tower#oast_house#mosque/outdoor#courthouse#church/outdoo,man-made#natural light#open area#vertical components#clouds#touring#brick#no horizon#shingles#prayin
D:/fivekdataset_big/input/train/a0482-NKIM_MG_6625.tif,481,library/outdoor#hangar/outdoor#embassy#skyscraper#museum/outdoo,man-made#natural light#open area#no horizon#clouds#vertical components#glass#dry#sunny#far-away horizo
D:/fivekdataset_big/input/train/a0483-WP_CRW_0259.tif,482,pagoda#temple/asia#mosque/outdoor#mausoleum#courthous,man-made#natural light#open area#no horizon#touring#aged#dry#praying#clouds#vertical component
D:/fivekdataset_big/input/train/a0484-_DGW6359.tif,483,wheat_field#aquarium#beauty_salon#botanical_garden#rainfores,no horizon#enclosed area#natural#vegetation#cloth#leaves#foliage#farming#cluttered space#workin
D:/fivekdataset_big/input/train/a0485-kme_021.tif,484,clothing_store#dressing_room#closet#ballroom#jail_cel,no horizon#enclosed area#cloth#man-made#dry#stressful#working#indoor lighting#vertical components#scar
D:/fivekdataset_big/input/train/a0486-jmac_MG_0791.tif,485,igloo#tundra#pet_shop#aquarium#law,no horizon#natural#natural light#grass#open area#camping#dry#vegetation#playing#col
D:/fivekdataset_big/input/train/a0487-_DSC5455.tif,486,jail_cell#locker_room#boxing_ring#hospital_room#airplane_cabi,no horizon#enclosed area#man-made#cloth#working#stressful#competing#training#indoor lighting#meta
D:/fivekdataset_big/input/train/a0488-jmac_MG_1405.tif,487,skyscraper#downtown#office_building#hotel/outdoor#server_roo,man-made#vertical components#no horizon#open area#natural light#indoor lighting#brick#enclosed area#glass#cloud
D:/fivekdataset_big/input/train/a0489-_MG_1615.tif,488,sky#industrial_area#oilrig#hangar/outdoor#runwa,open area#natural light#man-made#clouds#far-away horizon#vertical components#natural#boating#ocean#sunn
D:/fivekdataset_big/input/train/a0490-dvf_093.tif,489,dam#lock_chamber#catacomb#elevator_shaft#burial_chambe,no horizon#man-made#natural light#open area#enclosed area#aged#concrete#dry#rock#running wate
D:/fivekdataset_big/input/train/a0491-2004-07-29+14-32-56+CRW_3077.tif,490,veterinarians_office#catacomb#zen_garden#desert/sand#kennel/outdoo,no horizon#natural#enclosed area#dry#natural light#man-made#sand#scary#open area#medical activit
D:/fivekdataset_big/input/train/a0492-20061222_123303__E6B6057.tif,491,watering_hole#aquarium#ice_floe#marsh#lake/natura,no horizon#natural light#open area#natural#boating#ocean#moist#man-made#swimming#dr
D:/fivekdataset_big/input/train/a0493-_DSC0157.tif,492,airplane_cabin#beauty_salon#jail_cell#movie_theater/indoor#car_interio,no horizon#enclosed area#man-made#cloth#indoor lighting#working#stressful#matte#vinyl#scar
D:/fivekdataset_big/input/train/a0494-IMG_8262.tif,493,zen_garden#trench#vegetable_garden#lawn#burial_chambe,no horizon#natural light#open area#man-made#grass#vegetation#dirt#dirty#dry#shrubber
D:/fivekdataset_big/input/train/a0495-WP_CRW_9591.tif,494,stable#kennel/outdoor#loading_dock#ice_skating_rink/outdoor#arena/rode,no horizon#man-made#natural light#open area#cold#dry#cloth#wood#snow#shingle
D:/fivekdataset_big/input/train/a0496-WP_CRW_0462.tif,495,pagoda#temple/asia#palace#mausoleum#embass,man-made#natural light#open area#touring#vertical components#foliage#trees#sunny#vegetation#prayin
D:/fivekdataset_big/input/train/a0497-kme_479.tif,496,desert/vegetation#sky#desert/sand#forest/broadleaf#volcan,natural#open area#natural light#far-away horizon#trees#foliage#hiking#dry#vegetation#cloud
D:/fivekdataset_big/input/train/a0498-jn_2007_05_08__464.tif,497,catacomb#elevator_shaft#throne_room#ballroom#elevator_lobb,no horizon#enclosed area#indoor lighting#man-made#foliage#leaves#vegetation#trees#natural#shrubber
D:/fivekdataset_big/input/train/a0499-_DSC0086.tif,498,nursery#jail_cell#bank_vault#childs_room#bow_window/indoo,no horizon#man-made#enclosed area#railing#vertical components#cold#wood#indoor lighting#natural light#meta
D:/fivekdataset_big/input/train/a0500-IMG_4769.tif,499,hayfield#field/cultivated#sky#golf_course#tree_far,open area#natural light#grass#far-away horizon#man-made#trees#sunny#vegetation#natural#foliag
D:/fivekdataset_big/input/train/a0501-_MG_7370.tif,500,parking_lot#junkyard#parking_garage/indoor#gas_station#stree,man-made#natural light#no horizon#open area#driving#asphalt#transporting#biking#pavement#tree
D:/fivekdataset_big/input/train/a0502-JI2E4143.tif,501,church/indoor#jail_cell#elevator_shaft#museum/indoor#science_museu,no horizon#man-made#enclosed area#metal#indoor lighting#wood#vertical components#cloth#glass#workin
D:/fivekdataset_big/input/train/a0503-jmac_DSC3712.tif,502,jail_cell#boardwalk#kennel/outdoor#pier#promenad,man-made#open area#natural light#vertical components#far-away horizon#fencing#aged#railing#clouds#no horizo
D:/fivekdataset_big/input/train/a0504-jmacIMG_6809.tif,503,jail_cell#catacomb#zen_garden#igloo#aquariu,no horizon#man-made#enclosed area#natural light#dry#soothing#natural#aged#rock#matt
D:/fivekdataset_big/input/train/a0505-kme_566.tif,504,attic#fire_escape#elevator_shaft#jail_cell#mezzanin,no horizon#man-made#enclosed area#metal#railing#horizontal components#wire#natural light#rusty#fencin
D:/fivekdataset_big/input/train/a0506-kme_313.tif,505,sky#beach#rice_paddy#desert/sand#field/cultivate,open area#far-away horizon#natural light#natural#clouds#boating#ocean#moist#grass#sunn
D:/fivekdataset_big/input/train/a0507-kme_486.tif,506,natural_history_museum#aquarium#science_museum#catacomb#ice_cream_parlo,no horizon#enclosed area#cloth#natural#man-made#scary#dry#stressful#medical activity#indoor lightin
D:/fivekdataset_big/input/train/a0508-DSC_0010-3.tif,507,hospital_room#operating_room#berth#martial_arts_gym#jail_cel,no horizon#enclosed area#man-made#cloth#indoor lighting#working#stressful#matte#carpet#viny
D:/fivekdataset_big/input/train/a0509-DSC_0030-2.tif,508,catacomb#sky#desert/sand#zen_garden#forest/broadlea,no horizon#natural#open area#dry#natural light#sand#dirt#rugged scene#rock#scar
D:/fivekdataset_big/input/train/a0510-_DGW6409.tif,509,florist_shop/indoor#botanical_garden#aquarium#vegetable_garden#rainfores,no horizon#vegetation#foliage#natural#leaves#cloth#shrubbery#enclosed area#natural light#flower
D:/fivekdataset_big/input/train/a0511-LS20050429d650013.tif,510,hospital_room#shower#jail_cell#operating_room#catacom,no horizon#enclosed area#man-made#indoor lighting#dry#cloth#scary#medical activity#sand#bathin
D:/fivekdataset_big/input/train/a0512-_MG_1623.tif,511,fishpond#watering_hole#ice_floe#swimming_hole#desert/san,no horizon#natural light#open area#natural#moist#still water#boating#swimming#cold#divin
D:/fivekdataset_big/input/train/a0513-WP_CRW_9545.tif,512,aquarium#sky#volcano#underwater/ocean_deep#showe,no horizon#natural#natural light#open area#moist#enclosed area#scary#ocean#cold#cloud
D:/fivekdataset_big/input/train/a0514-jmac_MG_7749.tif,513,cemetery#mausoleum#sky#mosque/outdoor#temple/asi,open area#natural light#man-made#clouds#sunny#trees#far-away horizon#vertical components#foliage#gras
D:/fivekdataset_big/input/train/a0515-NKIM_MG_6602.tif,514,mosque/outdoor#palace#plaza#promenade#church/outdoo,man-made#open area#natural light#vertical components#clouds#touring#sunny#praying#no horizon#pavemen
D:/fivekdataset_big/input/train/a0516-IMG_4420.tif,515,embassy#junkyard#oast_house#synagogue/outdoor#courthous,man-made#natural light#open area#no horizon#driving#asphalt#clouds#transporting#sunny#meta
D:/fivekdataset_big/input/train/a0517-kme_474.tif,516,sky#volcano#wind_farm#catacomb#lighthous,clouds#open area#far-away horizon#natural light#natural#ocean#driving#asphalt#dry#transportin
D:/fivekdataset_big/input/train/a0518-DSC_0113.tif,517,desert/sand#jail_cell#igloo#ice_shelf#ski_slop,no horizon#man-made#open area#natural light#enclosed area#far-away horizon#cloth#natural#dry#war
D:/fivekdataset_big/input/train/a0519-LS_060724_8766.tif,518,desert/sand#badlands#hayfield#igloo#tundr,natural light#open area#dry#clouds#far-away horizon#sunny#natural#man-made#dirt#rugged scen
D:/fivekdataset_big/input/train/a0520-NKIM_MG_6224.tif,519,elevator_shaft#jail_cell#crosswalk#construction_site#atti,no horizon#man-made#enclosed area#indoor lighting#vertical components#metal#scary#symmetrical#glass#natural ligh
D:/fivekdataset_big/input/train/a0521-IMG_3851.tif,520,sky#harbor#islet#lagoon#towe,open area#natural light#man-made#boating#natural#far-away horizon#clouds#ocean#vertical components#swimmin
D:/fivekdataset_big/input/train/a0522-kme_253.tif,521,jail_cell#catacomb#cemetery#mausoleum#burial_chambe,man-made#no horizon#open area#natural light#vertical components#enclosed area#dry#grass#aged#indoor lightin
D:/fivekdataset_big/input/train/a0523-_MG_0142.tif,522,dorm_room#jail_cell#closet#utility_room#bow_window/indoo,no horizon#enclosed area#man-made#indoor lighting#soothing#reading#cloth#wood#vegetation#glas
D:/fivekdataset_big/input/train/a0524-_DGW6317.tif,523,underwater/ocean_deep#aquarium#catacomb#candy_store#sk,no horizon#enclosed area#natural#rugged scene#rock#dirty#aged#scary#cluttered space#man-mad
D:/fivekdataset_big/input/train/a0525-MB_070908_076.tif,524,car_interior#berth#airplane_cabin#jail_cell#elevator_shaf,no horizon#enclosed area#man-made#cloth#dry#natural light#matte#indoor lighting#scary#stressfu
D:/fivekdataset_big/input/train/a0526-IMG_4233.tif,525,jail_cell#auditorium#catacomb#elevator_shaft#movie_theater/indoo,no horizon#man-made#enclosed area#indoor lighting#horizontal components#spectating#congregating#metal#vertical components#railin
D:/fivekdataset_big/input/train/a0527-_DGW6270.tif,526,jail_cell#kennel/outdoor#pet_shop#veterinarians_office#stabl,no horizon#enclosed area#man-made#metal#wire#vertical components#fencing#cloth#railing#competin
D:/fivekdataset_big/input/train/a0528-kme_237.tif,527,sky#desert_road#ocean#beach#desert/san,open area#far-away horizon#natural light#natural#clouds#ocean#boating#sunny#swimming#dr
D:/fivekdataset_big/input/train/a0529-jmac_MG_0267.tif,528,oilrig#construction_site#bridge#industrial_area#amusement_par,open area#man-made#natural light#metal#far-away horizon#clouds#boating#vertical components#ocean#transportin
D:/fivekdataset_big/input/train/a0530-Ja_Pe-62.tif,529,slum#beach_house#village#campsite#downtow,open area#natural light#man-made#sunny#trees#foliage#far-away horizon#no horizon#vertical components#vegetatio
D:/fivekdataset_big/input/train/a0531-dgw_067.tif,530,pharmacy#bookstore#shopfront#hardware_store#storage_roo,no horizon#man-made#enclosed area#glass#shopping#natural light#vertical components#cluttered space#wood#indoor lightin
D:/fivekdataset_big/input/train/a0533-MB_20030906_063.tif,531,television_studio#operating_room#stage/outdoor#beer_garden#chemistry_la,no horizon#man-made#cloth#natural light#enclosed area#working#open area#socializing#metal#congregatin
D:/fivekdataset_big/input/train/a0534-LS_060719_7306.tif,532,desert/sand#desert_road#runway#volcano#sk,far-away horizon#open area#natural light#dry#natural#man-made#clouds#hiking#sunny#no horizo
D:/fivekdataset_big/input/train/a0535-jmac_MG_6029.tif,533,sky#volcano#ocean#islet#coas,open area#natural light#natural#far-away horizon#clouds#boating#ocean#sunny#rugged scene#vegetatio
D:/fivekdataset_big/input/train/a0536-IMG_0470.tif,534,florist_shop/indoor#botanical_garden#rainforest#discotheque#crevass,no horizon#natural#enclosed area#cloth#vegetation#natural light#foliage#shrubbery#leaves#soothin
D:/fivekdataset_big/input/train/a0537-IMG_1562.tif,535,tree_farm#forest_road#forest/broadleaf#forest_path#rope_bridg,open area#natural light#trees#foliage#no horizon#man-made#leaves#vegetation#natural#hikin
D:/fivekdataset_big/input/train/a0538-Ja_Pe-7.tif,536,highway#zen_garden#construction_site#burial_chamber#fountai,man-made#natural light#open area#no horizon#foliage#trees#vertical components#leaves#vegetation#drivin
D:/fivekdataset_big/input/train/a0539-jmac_MG_0220.tif,537,laundromat#utility_room#jail_cell#basement#burial_chambe,man-made#no horizon#enclosed area#natural light#open area#metal#indoor lighting#wood#aged#vertical component
D:/fivekdataset_big/input/train/a0540-jmac_MG_5988.tif,538,sky#desert/sand#desert/vegetation#volcano#badland,open area#natural#natural light#far-away horizon#dry#clouds#rugged scene#dirt#sunny#hikin
D:/fivekdataset_big/input/train/a0541-050618_215910__MG_2944.tif,539,catacomb#stage/indoor#orchestra_pit#jail_cell#discothequ,no horizon#enclosed area#man-made#indoor lighting#cloth#dry#scary#socializing#foliage#tree
D:/fivekdataset_big/input/train/a0542-IMG_4760.tif,540,moat/water#lock_chamber#aqueduct#dam#jail_cel,natural light#open area#man-made#vegetation#grass#foliage#leaves#sunny#no horizon#age
D:/fivekdataset_big/input/train/a0543-_DGW6252.tif,541,florist_shop/indoor#botanical_garden#discotheque#rainforest#aquariu,no horizon#enclosed area#cloth#natural#vegetation#foliage#leaves#farming#working#stressfu
D:/fivekdataset_big/input/train/a0544-KE_-0053.tif,542,locker_room#soccer_field#baseball_field#football_field#athletic_field/outdoo,open area#man-made#natural light#far-away horizon#grass#sunny#competing#no horizon#sports#cloud
